typeid,posx,posy,dir
4593,2876,-602,10
4593,2885,-586,2
4593,2888,-601,6
4593,2862,-651,14
4593,2877,-641,10
4593,2886,-660,0
4593,2944,-628,14
4593,2938,-637,0
4593,2929,-636,10
4593,2897,-568,2
4593,2919,-570,10
4593,2913,-584,2
4593,2851,-524,10
4593,2859,-508,2
4593,2863,-520,10
4593,2875,-518,2
4593,2872,-533,10
4593,2885,-533,2
4593,2854,-645,10
4593,2849,-658,2
4593,2875,-660,10
4593,2848,-505,0
4593,2845,-536,8
4593,2859,-528,0
4593,2874,-526,8
4593,2853,-501,0
4593,2841,-526,6
4593,2888,-576,14
4593,2877,-592,6
4593,2911,-577,14
4593,2900,-597,6
4593,2893,-593,14
4593,2915,-595,6
4593,2865,-667,14
4593,2881,-650,6
4593,2879,-668,14
4593,2848,-671,6
4593,2858,-675,14
4593,2849,-696,6
4593,2864,-696,14
4593,2863,-703,6
4593,2852,-706,14
4593,2889,-701,14
4593,2882,-695,6
4593,2892,-691,14
4593,2874,-687,6
4593,2884,-684,6
4593,2863,-686,2
4592,2966,-690,14
4592,2977,-679,6
4592,2976,-690,8
4592,2956,-703,0
4592,2947,-705,8
4592,2950,-698,0
4592,2949,-720,8
4592,2944,-680,14
4592,2919,-678,8
4592,2939,-689,0
4592,2913,-687,8
4592,2908,-661,0
4592,2975,-662,10
4592,2982,-659,6
4592,2985,-666,4
4592,2967,-678,14
4592,3006,-670,8
4592,2999,-672,12
4592,3005,-678,6
4592,2993,-696,14
4592,3000,-696,4
4592,2995,-702,12
4592,2976,-708,0
4592,2982,-710,10
4592,2976,-719,2
4592,2969,-714,10
4592,2998,-721,2
4592,2991,-721,6
4592,2992,-730,14
4592,3002,-730,6
4592,3019,-709,14
4592,3015,-715,8
4592,3014,-705,0
4592,3025,-682,12
4592,3022,-676,14
4592,3020,-689,10
4592,3000,-647,2
4592,3014,-637,6
4592,3021,-629,14
4592,3003,-629,2
4592,3014,-657,10
4592,2996,-655,4
4626,2753,-374,10
4627,2742,-383,4
4628,2729,-349,8
4594,2868,-455,8
4594,2865,-447,0
4594,2849,-446,8
4594,2856,-439,0
4594,2848,-457,8
4594,2860,-462,0
4594,2894,-449,8
4594,2891,-456,0
4594,2897,-461,6
4594,2902,-455,12
4594,2884,-473,4
4594,2873,-473,12
4594,2879,-479,2
4594,2883,-466,14
4594,2869,-477,6
4594,2913,-484,14
4594,2907,-487,6
4594,2908,-477,14
4594,2927,-467,8
4594,2933,-472,14
4594,2924,-476,6
4594,2922,-487,14
4594,2920,-451,6
4594,2914,-454,14
4594,2919,-460,6
4594,2866,-423,14
4594,2872,-427,6
4594,2895,-429,14
4594,2908,-437,6
4594,2903,-430,14
4594,2878,-436,6
4594,2912,-422,0
4597,2999,-530,8
4597,2967,-525,2
4597,2954,-514,10
4597,2958,-524,2
4597,2952,-536,10
4597,2960,-538,2
4597,2957,-542,8
4597,2973,-543,6
4597,2971,-548,2
4597,2962,-562,10
4597,2971,-561,0
4597,2969,-567,8
4597,2965,-576,0
4597,2978,-581,8
4597,2984,-587,0
4597,2989,-581,6
4597,2987,-561,14
4597,2994,-554,6
4597,2995,-563,14
4597,3007,-573,8
4597,3016,-571,14
4597,3008,-529,6
4597,3014,-535,8
4597,3007,-540,6
4597,3015,-558,14
4597,3009,-558,6
4597,3006,-492,2
4597,3009,-497,10
4597,3015,-494,2
4597,3016,-503,10
4597,3021,-498,2
4597,2975,-506,10
4597,2982,-507,14
4597,2976,-515,6
4597,2992,-519,14
4597,2999,-514,6
4597,2992,-529,14
4596,2980,-558,8
4597,2956,-548,8
4597,2965,-551,0
4597,2993,-544,8
4597,2997,-570,0
4597,2977,-573,8
4595,3006,-396,8
4595,2999,-387,0
4595,3012,-391,8
4595,2996,-396,0
4595,2983,-426,8
4595,2984,-418,0
4595,2992,-423,8
4595,2987,-434,0
4595,2972,-419,12
4595,2971,-426,4
4595,2976,-431,14
4595,3006,-336,6
4595,3013,-339,14
4595,3020,-325,6
4595,3009,-320,14
4595,3001,-327,6
4595,3015,-349,14
4595,2947,-391,6
4595,2946,-398,14
4595,2939,-396,6
4595,2937,-388,14
4595,2944,-385,6
4595,2954,-353,14
4595,2960,-360,6
4595,2954,-365,14
4595,2943,-360,6
4595,2945,-352,14
4595,2966,-350,6
4595,2932,-313,14
4595,2937,-315,6
4595,2928,-330,14
4595,2919,-318,6
4595,2936,-327,14
4595,2914,-332,6
4595,2921,-327,14
4595,2875,-352,6
4595,2881,-349,14
4595,2880,-358,6
4595,2870,-359,14
4595,2867,-355,6
4595,2867,-343,14
4595,2884,-392,6
4595,2891,-397,14
4595,2891,-403,6
4595,2891,-410,14
4595,2884,-410,6
4595,2877,-404,14
4595,2874,-395,6
4594,2943,-445,8
4594,2943,-437,0
4594,2952,-437,8
4594,2943,-426,0
4594,2923,-427,8
4594,2933,-415,0
4633,2943,-393,8
4633,2953,-358,8
4633,2927,-320,0
4633,3011,-323,8
4633,3005,-391,0
4633,2883,-398,8
4633,2870,-351,0
4633,2981,-425,8
4595,2997,-336,8
4595,2963,-366,0
4595,2952,-394,8
4595,2931,-392,0
4595,2940,-404,8
4595,3003,-403,0
4595,2989,-388,8
4595,3014,-381,0
4595,3004,-378,8
4598,2741,-234,8
4598,2741,-242,2
4598,2734,-240,10
4598,2766,-224,8
4598,2766,-240,14
4598,2758,-223,8
4598,2759,-239,0
4598,2762,-232,10
4598,2741,-219,10
4598,2732,-217,8
4598,2733,-227,0
4598,2721,-217,8
4598,2701,-214,12
4598,2695,-211,8
4598,2672,-216,2
4598,2675,-211,8
4598,2695,-218,10
4598,2675,-220,0
4601,2768,-148,8
4598,2699,-150,8
4598,2691,-145,0
4598,2693,-153,8
4598,2637,-124,0
4598,2631,-128,8
4598,2638,-132,0
4598,2657,-124,8
4598,2652,-119,0
4598,2650,-126,8
4598,2624,-162,0
4598,2618,-152,8
4598,2626,-153,0
4598,2622,-143,8
4598,2632,-160,0
4598,2650,-172,8
4598,2656,-164,0
4598,2658,-172,8
4598,2665,-169,0
4598,2665,-177,8
4598,2728,-135,0
4598,2730,-127,8
4598,2735,-132,0
4598,2740,-135,8
4598,2759,-137,8
4598,2754,-141,0
4598,2760,-142,8
4598,2754,-163,0
4598,2761,-163,8
4598,2757,-169,0
4599,2686,-74,8
4599,2688,-61,0
4599,2700,-63,8
4599,2695,-69,0
4599,2696,-36,8
4599,2700,-40,0
4599,2686,-43,8
4599,2718,-45,0
4599,2723,-52,8
4599,2712,-34,0
4599,2709,-48,8
4599,2712,-54,0
4599,2697,-49,8
4599,2653,-51,0
4599,2645,-55,8
4599,2651,-63,0
4599,2655,-63,8
4599,2663,-58,0
4599,2715,-96,8
4599,2718,-99,0
4599,2719,-89,8
4599,2724,-84,8
4599,2677,-96,8
4599,2672,-91,0
4599,2666,-93,8
4599,2771,-36,8
4599,2768,-32,0
4599,2776,-37,8
4599,2782,-38,0
4599,2764,-41,8
4599,2773,-45,0
4599,2768,-67,8
4599,2763,-70,0
4599,2767,-74,8
4599,2773,-77,0
4599,2735,-81,8
4599,2737,-76,0
4599,2741,-80,8
4599,2746,-71,0
4599,2769,-104,8
4599,2761,-106,0
4599,2758,-108,8
4599,2753,-112,0
4599,2770,-110,8
333,2765,-370,8
289,2763,-384,0
4629,2741,-286,8
4646,2771,-380,12
4649,2771,-375,12
2057,2730,-374,4
4651,2736,-378,2
4674,2745,-354,10
2026,2873,-334,8
2026,2906,-555,8
2026,2844,-493,8
2026,3025,-488,8
2026,2857,-402,8
2026,2870,-643,8
2026,2976,-401,8
2026,2971,-433,8
2026,2886,-519,8
2026,2850,-682,8
2026,2911,-388,8
2026,2950,-609,8
2026,3025,-373,8
2026,2887,-714,8
2033,2923,-306,8
2033,2986,-557,8
2033,2921,-417,8
2033,3013,-528,8
2033,2943,-645,8
2027,2906,-355,8
2027,2969,-379,8
2027,2973,-337,8
2027,2879,-452,8
2027,2914,-589,8
2027,2889,-667,8
2027,2946,-465,8
2033,2750,-243,8
2026,2649,-182,8
2026,2707,-98,8
2033,2998,-381,8
2027,2870,-517,8
2027,2643,-65,8
2027,2728,-76,8
2027,2616,-142,8
2027,2670,-172,8
2027,2924,-686,8
2027,3027,-635,8
2033,3024,-699,8
2033,2987,-675,8
2028,2775,-117,8
2027,2746,-175,8
2028,2708,-34,8
2028,2766,-27,8
5338,2745,-346,4
