typeid,posx,posy,dir
7001,1428,1387,8
4967,1445,1384,8
7017,1440,1384,8
5216,1442,1341,0
5032,1436,1341,0
5033,1430,1341,0
7018,1633,1367,6
7018,1632,1374,6
7018,1636,1380,4
7018,1628,1385,2
7018,1626,1367,8
7018,1660,1393,10
7018,1659,1386,12
7018,1668,1392,10
7018,1675,1388,14
7018,1671,1406,0
7018,1665,1411,2
7018,1680,1408,0
7018,1680,1400,4
7018,1659,1404,14
7018,1656,1441,10
7018,1663,1442,8
7018,1664,1450,8
7018,1671,1452,8
7018,1654,1454,10
7018,1662,1457,6
7018,1712,1403,12
7018,1716,1395,12
7018,1728,1393,12
7018,1735,1401,10
7018,1723,1397,10
7018,1738,1408,8
7018,1725,1416,4
7018,1764,1413,14
7018,1768,1420,14
7018,1762,1404,14
7018,1769,1408,14
7018,1747,1360,12
7018,1753,1347,12
7018,1761,1348,12
7018,1751,1354,12
7018,1768,1349,10
7018,1685,1334,4
7018,1696,1335,4
7018,1697,1329,4
7018,1688,1323,4
7018,1690,1340,4
7018,1658,1449,8
7018,1650,1436,6
7018,1668,1389,8
7018,1731,1398,2
7018,1679,1394,14
7018,1745,1412,14
7018,1761,1421,0
7018,1750,1348,0
7018,1735,1419,0
7018,1757,1354,4
7018,1741,1356,4
7018,1739,1378,12
7018,1740,1388,12
7018,1732,1375,12
7018,1746,1373,10
7018,1746,1396,0
7018,1696,1344,0
7018,1707,1332,14
7018,1688,1329,14
7018,1701,1339,14
7019,1814,1370,8
7019,1819,1367,6
7019,1820,1374,8
7019,1840,1422,6
7019,1853,1422,8
7019,1847,1413,14
7019,1842,1433,6
7019,1859,1464,6
7019,1855,1448,4
7019,1862,1439,10
7019,1879,1471,8
7019,1869,1468,8
7019,1866,1454,4
7019,1860,1415,4
7019,1868,1420,6
7019,1813,1343,14
7019,1823,1348,12
7019,1820,1343,12
7019,1808,1335,12
7019,1806,1367,10
7019,1864,1342,10
7019,1852,1343,12
7019,1859,1349,14
7019,1860,1376,12
7019,1849,1384,10
7019,1859,1388,8
7019,1852,1375,10
7019,1876,1335,14
7019,1885,1332,14
7019,1873,1345,14
7019,1884,1349,14
7019,1861,1335,0
7019,1872,1379,10
7019,1876,1371,10
7019,1901,1384,10
7019,1903,1371,10
7019,1911,1378,10
7019,1911,1366,12
7019,1929,1374,8
7019,1936,1364,8
7019,1929,1365,8
7019,1945,1362,8
7019,1934,1356,8
7019,1926,1333,0
7019,1935,1338,12
7019,1922,1344,14
7019,1944,1338,14
7019,1931,1348,4
7019,1927,1385,8
7019,1946,1376,10
7019,1890,1339,2
7019,1941,1346,2
7019,1899,1333,12
7019,1908,1336,14
7019,1902,1343,0
7019,1912,1330,12
7019,1916,1337,0
7019,1941,1442,8
7019,1946,1449,6
7019,1965,1443,8
7019,1962,1450,2
7019,1954,1449,2
7019,1953,1473,4
7019,1958,1467,12
7019,1962,1473,12
7019,1964,1461,2
7019,1971,1476,6
7019,1961,1482,10
7019,1969,1482,14
7019,1949,1495,14
7019,1943,1509,0
7019,1936,1498,2
7019,1943,1502,0
7019,1950,1504,2
7019,1939,1488,8
7019,1946,1489,6
7019,1959,1490,8
7019,1968,1490,6
7019,1976,1489,10
7019,1978,1480,12
7019,1987,1491,8
7019,1994,1492,12
7019,1997,1485,12
7019,2002,1489,0
7019,2004,1485,12
7019,1991,1481,12
7019,1982,1465,12
7019,1976,1472,10
7019,1974,1462,10
7019,1986,1457,14
7019,1967,1457,10
7019,1949,1465,10
7019,1945,1471,10
7019,1938,1466,10
7019,1930,1470,10
7019,1938,1474,10
7019,1923,1466,10
7019,1918,1471,10
7019,1909,1478,10
7019,1913,1491,10
7019,1908,1457,10
7019,1911,1447,12
7019,1920,1435,10
7019,1911,1437,10
7019,1905,1475,10
7019,1915,1427,10
7018,1890,1465,10
7018,1873,1465,6
7018,1853,1433,8
7018,1890,1474,8
7018,1872,1441,10
7018,1901,1446,6
7018,1898,1456,4
7018,1866,1429,4
7020,1553,1441,8
7020,1563,1437,12
7020,1553,1427,8
7020,1539,1453,8
7020,1554,1470,8
7020,1536,1478,8
7020,1563,1455,8
7020,1579,1442,8
7020,1579,1457,8
7020,1567,1480,8
7020,1582,1489,8
7020,1593,1475,8
7020,1594,1491,8
7020,1606,1475,8
7020,1603,1500,6
7020,1595,1513,4
7020,1617,1505,6
7020,1606,1520,6
7020,1623,1521,8
7020,1608,1534,10
7020,1620,1540,14
7020,1607,1552,12
7020,1631,1512,14
7020,1632,1531,12
7020,1577,1532,10
7020,1591,1533,14
7020,1554,1532,12
7020,1553,1547,12
7020,1537,1527,14
7020,1529,1545,14
7020,1537,1489,10
7020,1526,1522,10
7020,1526,1505,14
7020,1542,1506,14
7020,1554,1491,12
7020,1557,1407,12
7020,1570,1423,14
7020,1542,1416,14
7020,1562,1395,6
7020,1548,1399,4
7020,1578,1430,6
7020,1578,1475,6
7020,1590,1455,12
7020,1473,1486,8
7020,1492,1447,6
7020,1493,1469,4
7020,1471,1464,4
7020,1485,1489,2
7020,1458,1478,0
7020,1476,1475,0
7020,1449,1490,0
7020,1439,1476,14
7020,1433,1491,14
7020,1430,1512,12
7020,1421,1501,12
7020,1463,1512,10
7020,1470,1530,6
7020,1466,1500,6
7020,1478,1512,6
7020,1477,1498,6
7020,1508,1527,4
7020,1502,1549,8
7020,1521,1538,6
7020,1526,1465,6
7020,1556,1484,6
7020,1600,1497,8
7020,1604,1522,8
7020,1627,1527,8
7020,1555,1542,8
7020,1471,1458,8
7020,1442,1473,8
7020,1484,1496,8
7020,1465,1474,8
7020,1441,1484,8
7020,1422,1483,8
7020,1459,1491,8
7020,1447,1502,8
7020,1420,1523,8
7020,1358,1514,8
7020,1338,1510,10
7020,1343,1525,12
7020,1355,1529,14
7020,1372,1521,10
7020,1320,1572,8
7020,1332,1585,4
7020,1318,1595,6
7020,1323,1556,4
7020,1333,1546,2
7020,1332,1567,2
7020,1443,1621,2
7020,1455,1611,4
7020,1458,1636,4
7020,1456,1663,8
7020,1463,1651,8
7020,1460,1624,12
7020,1446,1600,14
7020,1461,1601,0
7020,1448,1638,0
7020,1512,1640,14
7020,1515,1621,10
7020,1529,1633,10
7020,1530,1620,12
7020,1514,1607,12
7020,1502,1615,8
7020,1498,1635,10
7020,1535,1647,0
7020,1546,1653,14
7020,1545,1632,14
7020,1543,1614,10
7020,1529,1601,12
7020,1506,1597,0
7020,1539,1597,0
7020,1558,1606,14
7020,1557,1620,12
7020,1572,1604,12
7020,1576,1624,8
7020,1573,1643,12
7020,1565,1640,8
7020,1562,1654,10
7020,1585,1621,10
7020,1589,1638,12
7020,1590,1613,12
7020,1521,1603,8
7020,1525,1625,8
7020,1510,1621,8
7020,1536,1609,8
7020,1540,1641,8
7020,1560,1647,8
7020,1572,1630,8
7020,1559,1616,8
7020,1540,1624,8
7020,1523,1643,8
7020,1500,1650,8
7020,1556,1598,8
7020,1578,1607,8
7020,1593,1628,8
7020,1581,1652,8
7020,1444,1607,8
7020,1453,1624,8
7020,1444,1636,8
7020,1461,1643,8
7020,1461,1664,8
7020,1461,1605,8
7020,1332,1508,8
7020,1339,1527,8
7020,1366,1508,8
7020,1347,1537,8
