typeid,posx,posy,dir
4576,2100,-318,8
4576,2081,-318,2
4576,2103,-306,10
4576,2115,-306,2
4576,2108,-315,6
4576,2095,-311,0
4576,2099,-337,8
4576,2101,-331,0
4576,2107,-335,0
4576,2077,-347,14
4576,2081,-356,4
4576,2086,-343,2
4576,2092,-360,10
4576,2070,-323,2
4576,2078,-325,8
4576,2130,-362,0
4576,2131,-377,10
4576,2146,-367,8
4576,2143,-382,12
4576,2159,-379,6
4576,2152,-385,6
4576,2123,-352,14
4576,2100,-352,6
4576,2109,-357,14
4576,2139,-356,6
4576,2063,-320,14
4576,2061,-379,4
4576,2053,-363,12
4576,2057,-371,8
4576,2062,-365,14
4576,2098,-382,6
4576,2096,-390,14
4576,2091,-384,8
4576,2081,-368,0
4577,2260,-527,8
4577,2248,-535,4
4577,2256,-538,8
4577,2251,-551,0
4577,2243,-547,8
4577,2238,-517,0
4577,2219,-523,8
4577,2220,-530,0
4577,2225,-514,10
4577,2228,-541,2
4577,2237,-532,8
4577,2214,-542,0
4577,2221,-549,10
4577,2229,-645,2
4577,2233,-656,10
4577,2244,-648,2
4577,2244,-660,10
4577,2233,-670,2
4577,2259,-689,10
4577,2248,-692,2
4577,2255,-698,12
4577,2261,-698,4
4577,2247,-699,12
4577,2227,-705,4
4577,2219,-712,12
4577,2231,-716,4
4577,2224,-724,12
4577,2246,-711,12
4577,2236,-729,4
4577,2252,-675,12
4577,2241,-680,4
4577,2225,-683,12
4577,2233,-688,4
4577,2225,-693,12
4577,2245,-561,4
4577,2250,-510,12
4577,2266,-514,8
4578,2105,-500,8
4578,2102,-477,0
4578,2114,-488,8
4578,2094,-491,0
4578,2093,-451,8
4578,2100,-432,14
4578,2090,-433,6
4578,2105,-448,2
4578,2140,-478,10
4578,2121,-455,2
4578,2112,-463,10
4578,2087,-499,2
4578,2087,-511,10
4578,2099,-514,0
4578,2118,-530,12
4578,2122,-535,4
4578,2133,-523,12
4578,2127,-499,6
4578,2144,-512,14
4578,2155,-495,4
4578,2158,-514,12
4578,2134,-495,4
4578,2117,-505,12
4578,2096,-442,4
4578,2096,-526,12
4578,2102,-486,4
4578,2149,-545,12
4578,2157,-541,4
4578,2163,-549,12
4578,2193,-521,4
4578,2193,-530,12
4578,2191,-547,4
4578,2177,-535,12
4578,2179,-513,4
4578,2170,-524,12
4579,2213,-565,8
4579,2211,-582,10
4579,2217,-586,12
4579,2216,-576,12
4579,2219,-569,12
4579,2226,-564,10
4579,2224,-577,12
4579,2224,-587,14
4579,2208,-618,10
4579,2215,-616,12
4579,2216,-626,12
4579,2226,-613,8
4579,2222,-621,8
4579,2226,-627,10
4579,2228,-635,12
4579,2206,-629,14
4579,2202,-622,12
4579,2148,-634,14
4579,2150,-626,12
4579,2157,-622,0
4579,2163,-626,0
4579,2156,-632,4
4579,2165,-634,12
4579,2143,-619,2
4579,2198,-634,12
4579,2186,-664,8
4579,2205,-670,0
4579,2188,-674,8
4579,2194,-662,0
4579,2187,-650,8
4579,2212,-664,0
4579,2195,-670,0
4579,2204,-661,8
4580,2144,-684,8
4580,2120,-683,0
4580,2127,-694,8
4580,2150,-696,0
4580,2130,-706,8
4580,2137,-701,0
4580,2102,-692,8
4580,2091,-711,0
4580,2097,-701,8
4580,2102,-712,0
4580,2102,-720,8
4580,2112,-722,0
4580,2118,-667,8
4580,2114,-691,0
4580,2120,-702,8
4580,2119,-709,0
4580,2133,-719,8
4580,2138,-723,0
4580,2122,-714,0
4580,2102,-681,8
4580,2108,-668,0
4580,2140,-671,8
4580,2150,-669,0
4580,2171,-692,8
4580,2165,-696,0
4580,2156,-675,0
4580,2158,-704,8
4580,2086,-721,8
4580,2097,-730,0
4580,2095,-721,8
4580,2108,-732,0
4580,2128,-657,8
4580,2138,-652,0
4580,2148,-648,8
4580,2146,-658,0
4580,2159,-656,8
4580,2159,-646,0
4580,2130,-646,8
4620,2135,-573,6
4619,2188,-567,6
4621,2217,-466,8
4581,2203,-465,8
4581,2195,-465,10
4581,2199,-473,8
4581,2174,-464,6
4581,2182,-467,14
4581,2175,-475,8
4581,2182,-481,12
4581,2192,-486,4
4581,2247,-440,12
4581,2186,-431,8
4581,2196,-433,0
4581,2146,-440,8
4581,2159,-454,10
4581,2162,-463,6
4581,2247,-431,10
4581,2188,-439,4
4581,2158,-441,6
4581,2178,-435,12
4581,2241,-467,4
4581,2243,-480,4
4581,2250,-471,12
4581,2264,-486,10
4581,2271,-494,2
4581,2279,-487,10
4581,2291,-466,4
4581,2288,-477,14
4581,2298,-473,6
4581,2269,-466,14
4581,2278,-466,6
4581,2271,-476,14
4581,2252,-487,6
4581,2290,-490,10
4581,2239,-491,4
4581,2201,-482,4
4581,2259,-467,8
4582,2186,-378,0
4582,2251,-364,8
4582,2191,-359,8
4582,2261,-368,8
4582,2196,-373,8
4582,2184,-367,8
4582,2172,-361,8
4582,2256,-373,8
4582,2245,-372,12
4582,2261,-383,4
4582,2184,-337,8
4582,2186,-319,0
4582,2172,-320,8
4582,2162,-340,0
4582,2175,-344,0
4582,2190,-347,8
4582,2278,-319,0
4582,2279,-316,8
4582,2278,-329,0
4582,2272,-333,8
4582,2277,-346,0
4582,2262,-347,8
4582,2257,-331,0
4582,2260,-317,0
4582,2252,-343,8
4582,2204,-346,0
4582,2207,-354,0
4582,2239,-350,8
4582,2237,-363,8
4582,2243,-379,0
4582,2232,-373,8
4582,2200,-365,0
4582,2208,-373,8
4582,2201,-334,0
4582,2242,-333,8
4582,2233,-332,8
4582,2208,-332,8
4582,2216,-331,8
4582,2226,-330,8
4582,2226,-348,12
4582,2215,-348,4
4582,2226,-344,12
4582,2215,-344,4
4584,2221,-337,8
4581,2260,-436,8
4581,2273,-433,0
4581,2281,-436,8
4581,2273,-442,0
4581,2259,-444,8
4581,2251,-450,0
4581,2201,-441,8
4581,2205,-448,0
4581,2238,-435,0
4581,2243,-446,8
4581,2210,-434,0
4581,2213,-445,8
4582,2201,-395,8
4582,2198,-403,0
4582,2207,-403,8
4582,2231,-397,0
4582,2227,-404,8
4582,2238,-405,0
4582,2265,-406,8
4582,2274,-409,0
4582,2270,-417,8
4582,2261,-415,0
4582,2254,-409,8
4582,2182,-407,0
4582,2190,-411,8
4582,2187,-417,0
4582,2179,-415,8
4582,2211,-394,0
4622,2223,-439,8
289,2167,-587,0
333,2148,-587,0
4646,2157,-574,8
4649,2166,-573,8
2056,2179,-585,2
4651,2173,-573,8
4673,2143,-573,8
2032,2284,-470,8
2032,2348,-640,8
2032,2281,-401,8
2032,2190,-537,8
2032,2263,-710,8
2032,2174,-701,8
2032,2237,-551,8
2032,2096,-681,8
2032,2090,-495,8
2032,2172,-424,8
2032,2158,-385,8
2032,2115,-334,8
2032,2013,-350,8
2028,2215,-550,8
2028,2257,-492,8
2028,2167,-473,8
2028,2151,-403,8
2028,2088,-380,8
2028,2149,-534,8
2028,2125,-482,8
2028,2088,-457,8
2028,2214,-721,8
2028,2150,-707,8
2028,2225,-651,8
2028,2182,-520,8
2028,2258,-535,8
2028,2109,-698,8
2028,2093,-345,8
