typeid,posx,posy,dir
4583,2298,-581,14
4583,2317,-593,6
4583,2323,-588,14
4583,2323,-597,0
4583,2343,-586,14
4583,2344,-594,6
4583,2321,-580,6
4583,2334,-599,0
4583,2350,-584,8
4583,2324,-563,8
4583,2314,-555,0
4583,2315,-563,8
4583,2298,-556,0
4583,2305,-549,8
4583,2302,-565,0
4583,2330,-526,10
4583,2338,-515,0
4583,2339,-528,8
4583,2369,-528,6
4583,2378,-532,8
4583,2373,-536,10
4583,2359,-535,8
4583,2348,-543,10
4583,2340,-545,8
4583,2358,-546,10
4583,2405,-535,8
4583,2409,-547,0
4583,2398,-548,8
4583,2420,-561,10
4583,2426,-565,8
4583,2416,-574,6
4583,2446,-552,8
4583,2450,-563,0
4583,2441,-562,8
4583,2433,-526,0
4583,2445,-531,8
4583,2436,-539,0
4583,2363,-571,8
4583,2372,-589,0
4583,2384,-589,4
4583,2381,-602,0
4583,2370,-601,8
4583,2400,-601,0
4583,2395,-606,8
4583,2407,-581,12
4583,2390,-553,8
4583,2398,-567,0
4583,2358,-520,8
4583,2369,-517,8
4583,2330,-507,10
4583,2323,-522,6
4591,2330,-652,0
4583,2341,-642,8
4583,2320,-642,8
4583,2343,-647,12
4583,2320,-647,4
4583,2337,-645,12
4583,2325,-644,4
4585,2452,-597,8
4585,2442,-653,8
4585,2445,-642,12
4585,2451,-650,10
4585,2464,-590,8
4585,2461,-594,0
4585,2458,-602,8
4585,2473,-566,0
4585,2478,-561,8
4585,2470,-557,0
4585,2459,-575,8
4585,2468,-571,6
4585,2475,-577,8
4585,2444,-586,10
4585,2451,-585,14
4585,2413,-630,2
4585,2420,-635,8
4585,2413,-639,0
4585,2399,-628,12
4585,2400,-637,4
4585,2406,-623,12
4585,2424,-661,4
4585,2416,-664,12
4585,2419,-655,4
4585,2407,-669,12
4585,2398,-655,4
4585,2408,-651,12
4585,2404,-661,4
4585,2435,-681,12
4585,2442,-676,4
4585,2443,-685,12
4585,2417,-684,4
4585,2423,-681,12
4585,2427,-691,4
4585,2439,-715,8
4585,2445,-706,14
4585,2434,-704,6
4585,2416,-705,14
4585,2406,-703,6
4585,2405,-712,14
4585,2418,-715,6
4585,2455,-642,2
4624,2466,-626,12
4586,2506,-627,8
4586,2500,-629,2
4586,2511,-632,4
4586,2514,-657,0
4586,2508,-661,2
4586,2519,-662,8
4586,2498,-653,0
4586,2502,-650,2
4586,2493,-650,0
4586,2528,-633,8
4586,2525,-637,10
4586,2532,-634,2
4586,2538,-662,0
4586,2530,-667,8
4586,2539,-675,0
4586,2545,-669,8
4586,2544,-634,14
4586,2539,-640,4
4586,2544,-645,12
4586,2551,-645,2
4586,2559,-627,10
4586,2565,-633,6
4586,2559,-634,4
4586,2553,-632,10
4586,2553,-619,2
4586,2549,-611,10
4586,2539,-612,4
4586,2543,-617,12
4586,2548,-614,6
4586,2548,-679,12
4586,2536,-683,4
4586,2543,-685,12
4586,2556,-700,0
4586,2548,-699,4
4586,2547,-707,12
4586,2539,-704,4
4586,2534,-710,6
4586,2525,-690,8
4586,2517,-688,2
4586,2520,-694,10
4586,2522,-684,2
4586,2529,-699,6
4586,2525,-698,10
4586,2556,-675,8
4586,2555,-686,6
4587,2617,-641,8
4587,2612,-643,12
4587,2621,-646,6
4587,2610,-676,8
4587,2616,-675,14
4587,2603,-681,0
4587,2623,-680,4
4587,2612,-686,0
4587,2628,-711,8
4587,2619,-717,14
4587,2630,-722,10
4587,2640,-723,2
4587,2631,-732,10
4587,2657,-717,2
4587,2664,-711,10
4587,2669,-720,0
4587,2675,-710,8
4587,2698,-702,0
4587,2702,-709,8
4587,2711,-704,0
4587,2707,-717,8
4587,2725,-682,0
4587,2732,-693,8
4587,2739,-692,0
4587,2740,-705,8
4587,2753,-702,0
4587,2758,-712,12
4587,2794,-669,4
4587,2789,-677,12
4587,2774,-677,4
4587,2776,-667,12
4587,2641,-631,8
4587,2638,-635,0
4587,2642,-638,8
4587,2666,-607,0
4587,2668,-602,8
4587,2674,-607,4
4587,2688,-632,12
4587,2689,-638,14
4587,2682,-633,10
4587,2674,-659,14
4587,2672,-666,0
4587,2679,-666,14
4587,2640,-688,2
4587,2647,-689,2
4587,2641,-681,2
4587,2648,-682,12
4587,2642,-674,14
4587,2659,-663,12
4587,2656,-670,4
4587,2663,-673,12
4587,2686,-650,4
4587,2679,-653,12
4587,2688,-657,4
4587,2688,-657,12
4587,2699,-657,4
4587,2664,-683,12
4587,2647,-585,6
4587,2651,-589,0
4587,2645,-591,8
4587,2629,-596,0
4587,2636,-593,8
4587,2632,-592,8
4587,2644,-603,4
4587,2636,-606,10
4587,2632,-612,2
4588,2629,-581,8
4625,2601,-542,4
4589,2720,-591,8
4589,2727,-601,6
4589,2691,-583,8
4589,2692,-592,6
4589,2696,-586,6
4589,2707,-586,8
4589,2718,-597,12
4589,2759,-557,10
4589,2764,-555,12
4589,2753,-553,4
4589,2765,-566,12
4589,2766,-575,12
4589,2761,-571,8
4590,2723,-500,8
4590,2722,-508,0
4590,2713,-505,8
4590,2701,-508,0
4590,2695,-509,8
4590,2697,-518,0
4590,2720,-519,8
4590,2714,-526,0
4590,2708,-519,8
4590,2714,-496,0
4590,2705,-499,8
4590,2701,-528,0
4590,2724,-535,8
4590,2712,-540,2
4590,2724,-540,10
4590,2717,-543,2
4590,2730,-541,10
4590,2713,-548,2
4590,2734,-558,6
4590,2722,-564,8
4590,2727,-556,8
