typeid,posx,posy,dir
5066,1316,1243,8
5066,1345,1250,12
5066,1313,1234,6
5066,1321,1237,0
5066,1348,1224,0
5066,1341,1216,10
5066,1346,1207,6
5066,1338,1243,8
5066,1363,1250,8
5066,1367,1243,2
5066,1365,1227,10
5066,1383,1250,6
5066,1380,1241,2
5066,1317,1211,12
5066,1323,1204,8
5066,1324,1214,0
5066,1329,1191,0
5066,1333,1182,8
5066,1339,1189,0
5066,1362,1207,10
5066,1371,1216,6
5066,1380,1221,14
5066,1408,1220,8
5066,1404,1233,6
5066,1393,1201,2
5066,1417,1222,12
5066,1411,1186,12
5066,1410,1195,6
5066,1401,1193,2
5066,1443,1192,2
5066,1449,1185,10
5066,1435,1184,2
5066,1448,1179,10
5066,1396,1244,2
5066,1426,1238,10
5066,1432,1226,2
5066,1440,1229,10
5066,1419,1208,6
5066,1428,1210,14
5066,1408,1252,4
5066,1414,1242,8
5066,1401,1201,2
5066,1470,1206,10
5066,1470,1196,12
5066,1479,1191,8
5066,1487,1192,4
5066,1482,1175,14
5066,1475,1171,6
5066,1467,1172,14
5066,1475,1177,4
5066,1449,1208,14
5066,1455,1201,6
5066,1441,1202,14
5066,1348,1243,6
5100,1318,1145,4
5101,1679,1191,0
5064,1556,1206,10
5064,1564,1202,10
5064,1563,1213,6
5064,1562,1234,0
5064,1569,1234,8
5064,1567,1243,2
5064,1559,1245,10
5064,1581,1225,2
5064,1588,1225,14
5064,1585,1215,8
5064,1579,1260,8
5064,1581,1249,2
5064,1589,1254,8
5064,1607,1261,4
5064,1616,1255,14
5064,1609,1249,8
5064,1602,1252,2
5064,1608,1217,2
5064,1601,1220,12
5064,1604,1211,6
5064,1635,1240,6
5064,1640,1232,14
5064,1632,1230,8
5064,1644,1240,0
5064,1639,1263,0
5064,1643,1255,8
5064,1652,1262,0
5064,1669,1258,0
5064,1659,1248,12
5064,1667,1248,6
5064,1557,1167,6
5064,1560,1159,14
5064,1576,1167,6
5064,1573,1157,6
5064,1598,1170,2
5064,1607,1171,10
5064,1609,1160,2
5064,1595,1157,10
5063,1555,1112,6
5063,1552,1103,4
5063,1559,1104,0
5063,1571,1116,12
5063,1575,1110,8
5063,1580,1116,0
5063,1554,1089,10
5063,1556,1083,4
5063,1561,1086,10
5063,1582,1098,4
5063,1576,1086,14
5063,1579,1092,4
5063,1561,1066,4
5063,1568,1060,10
5063,1570,1067,2
5063,1590,1069,2
5063,1588,1060,12
5063,1596,1063,4
5063,1597,1108,4
5063,1605,1101,14
5063,1606,1108,6
5063,1595,1098,0
5063,1730,1097,0
5063,1611,1072,10
5063,1597,1079,4
5067,1633,1190,8
5067,1643,1198,6
5067,1631,1202,14
5067,1666,1201,8
5067,1660,1191,2
5067,1667,1192,10
5067,1631,1168,10
5067,1631,1157,2
5067,1641,1164,12
5067,1660,1175,12
5067,1660,1166,4
5067,1653,1177,14
5067,1690,1193,14
5067,1699,1195,10
5067,1708,1191,4
5067,1699,1186,14
5067,1691,1157,14
5067,1701,1158,8
5067,1696,1166,2
5067,1640,1156,10
5067,1631,1127,10
5067,1632,1121,6
5067,1640,1123,0
5067,1646,1112,10
5067,1660,1119,2
5067,1669,1125,6
5067,1678,1128,6
5067,1675,1116,12
5067,1719,1170,4
5067,1723,1160,10
5067,1715,1161,2
5065,1461,1115,0
5065,1454,1116,10
5065,1456,1108,6
5065,1416,1118,6
5065,1417,1108,0
5065,1421,1111,10
5065,1456,1065,10
5065,1456,1077,2
5065,1465,1066,10
5065,1467,1087,10
5065,1471,1093,4
5065,1477,1085,14
5065,1484,1102,14
5065,1491,1094,6
5065,1485,1094,12
5065,1493,1079,12
5065,1502,1075,4
5065,1495,1067,14
5065,1483,1063,10
5065,1477,1048,4
5065,1481,1043,12
5065,1473,1039,4
5065,1459,1018,4
5065,1450,1013,10
5065,1450,1020,4
5065,1459,1025,14
5065,1421,1015,8
5065,1420,1023,0
5065,1431,1021,10
5065,1431,1012,4
5065,1456,1049,4
5065,1444,1046,12
5065,1449,1038,6
5065,1413,1058,6
5065,1407,1040,0
5065,1422,1043,10
5065,1422,1078,10
5065,1435,1083,6
5065,1434,1067,14
5065,1385,1022,0
5065,1395,1016,12
5065,1396,1025,4
5062,1332,1028,2
5062,1320,1045,14
5062,1322,1061,10
5062,1330,1048,6
5062,1340,1018,6
5062,1329,1020,0
5062,1324,1024,10
5062,1342,1076,10
5062,1347,1090,2
5062,1347,1083,10
5062,1341,1123,10
5062,1352,1119,4
5062,1356,1128,12
5062,1387,1126,12
5062,1390,1115,6
5062,1388,1106,0
5062,1397,1086,0
5062,1384,1090,10
5062,1402,1075,4
5062,1372,1079,10
5062,1363,1166,10
5062,1370,1158,4
5062,1371,1171,14
5062,1393,1164,8
5062,1406,1157,6
5062,1388,1155,12
5062,1404,1146,6
5062,1393,1149,12
5062,1329,1059,2
5062,1374,1060,8
5062,1391,1060,6
5062,1379,1051,14
5062,1358,1151,2
5062,1347,1149,10
5062,1353,1140,2
5112,1438,1177,8
5112,1436,1182,8
5112,1416,1217,8
