typeid,posx,posy,dir
4600,2609,-266,8
4600,2606,-276,0
4600,2619,-266,8
4600,2578,-287,0
4600,2576,-291,8
4600,2585,-296,0
4600,2588,-268,8
4600,2589,-278,0
4600,2711,-279,8
4600,2712,-271,0
4600,2706,-274,8
4600,2711,-259,0
4600,2701,-257,8
4600,2690,-262,0
4600,2685,-267,8
4600,2687,-272,0
4600,2693,-277,8
4600,2673,-256,0
4600,2668,-257,8
4600,2664,-267,0
4600,2668,-273,8
4600,2674,-268,0
4600,2660,-234,8
4600,2663,-237,0
4600,2658,-243,8
4600,2670,-236,0
4600,2657,-250,8
4600,2570,-294,8
4600,2577,-302,0
4600,2613,-276,8
4600,2609,-258,0
4600,2582,-276,8
4602,2548,-292,8
4602,2539,-294,0
4602,2544,-305,8
4602,2545,-318,0
4602,2538,-314,8
4602,2532,-303,0
4602,2529,-294,8
4602,2525,-308,0
4602,2528,-316,8
4602,2534,-325,0
4602,2549,-344,8
4602,2558,-349,0
4602,2548,-355,8
4602,2558,-360,0
4602,2552,-363,8
4602,2562,-367,0
4602,2555,-372,8
4602,2564,-375,0
4602,2560,-384,8
4602,2544,-378,0
4602,2552,-381,8
4602,2542,-366,0
4602,2538,-359,8
4602,2533,-366,0
4602,2534,-373,8
4602,2550,-391,8
4602,2541,-389,0
4602,2535,-387,8
4602,2541,-398,0
4602,2549,-402,8
4602,2580,-337,8
4602,2591,-338,0
4602,2584,-348,8
4602,2586,-358,0
4602,2581,-363,8
4602,2591,-364,0
4600,2589,-288,8
4600,2610,-286,0
4600,2675,-281,8
4606,2627,-308,8
4606,2622,-315,0
4606,2628,-317,8
4606,2640,-312,0
4606,2637,-318,8
4606,2644,-322,0
4606,2643,-299,8
4606,2614,-329,0
4606,2609,-337,8
4606,2616,-336,0
4606,2631,-337,8
4606,2628,-338,0
4606,2629,-330,8
4606,2642,-336,0
4606,2637,-343,8
4606,2607,-346,8
4606,2628,-364,0
4606,2634,-367,8
4606,2625,-370,0
4606,2638,-372,8
4606,2627,-379,0
4607,2645,-401,8
4607,2642,-416,0
4607,2639,-407,8
4607,2623,-416,0
4607,2615,-415,8
4607,2624,-423,8
4607,2660,-415,0
4607,2666,-420,8
4607,2649,-424,8
4607,2654,-431,0
4607,2611,-422,8
4607,2664,-429,0
4607,2675,-421,8
4607,2603,-423,0
4607,2601,-415,8
4607,2652,-409,0
4607,2650,-417,8
4607,2632,-414,0
4607,2634,-422,8
4607,2641,-428,8
4608,2662,-453,0
4608,2672,-453,14
4608,2704,-468,8
4608,2710,-472,0
4608,2711,-480,8
4608,2695,-474,0
4608,2700,-479,8
4608,2702,-487,0
4608,2718,-485,8
4608,2695,-489,0
4608,2692,-482,8
4608,2683,-486,0
4608,2690,-465,8
4608,2685,-475,0
4608,2674,-478,8
4608,2689,-496,0
4608,2666,-475,8
4608,2678,-470,0
4608,2663,-466,8
4608,2668,-462,0
4608,2679,-460,8
4603,2485,-422,8
4603,2492,-420,0
4603,2492,-412,8
4603,2500,-407,0
4603,2410,-400,0
4603,2423,-401,8
4603,2429,-407,0
4603,2399,-356,0
4603,2400,-376,8
4603,2409,-392,0
4603,2431,-382,8
4603,2429,-394,0
4603,2436,-396,8
4603,2385,-385,0
4603,2389,-387,8
4603,2393,-379,0
4603,2395,-391,8
4603,2384,-367,0
4603,2388,-360,8
4603,2397,-369,0
4603,2434,-381,8
4603,2421,-381,0
4603,2428,-377,8
4603,2399,-387,0
4603,2424,-389,8
4604,2418,-366,8
4604,2425,-364,0
4604,2424,-349,8
4604,2385,-343,0
4604,2387,-349,8
4604,2392,-358,0
4604,2420,-356,8
4604,2406,-340,0
4604,2430,-345,8
4604,2395,-343,0
4604,2390,-325,8
4604,2381,-319,0
4604,2420,-337,8
4604,2423,-329,0
4604,2408,-320,8
4604,2435,-333,0
4604,2409,-296,8
4604,2404,-299,0
4604,2403,-306,8
4604,2395,-309,0
4604,2434,-317,8
4604,2442,-316,0
4604,2414,-322,8
4604,2441,-298,0
4604,2422,-311,8
4604,2432,-287,0
4605,2440,-284,8
4630,2566,-313,10
4631,2564,-335,4
4635,2450,-285,14
4634,2614,-279,8
4634,2607,-268,0
4634,2614,-265,8
4634,2622,-274,0
4634,2591,-262,8
4634,2592,-256,0
4634,2584,-280,8
4634,2574,-284,0
4634,2581,-291,8
4634,2607,-248,0
4634,2585,-298,8
4634,2577,-300,0
4634,2568,-289,8
4634,2598,-297,0
4634,2606,-308,8
4634,2602,-281,8
4634,2595,-325,0
4634,2586,-334,8
4634,2592,-341,0
4634,2579,-361,0
4634,2619,-322,8
4634,2642,-323,0
4634,2643,-306,8
4634,2620,-337,0
4634,2580,-348,8
4634,2592,-350,0
4646,2567,-315,10
4649,2564,-316,8
4777,2713,-453,12
2033,2659,-251,8
2033,2595,-252,8
2033,2552,-316,8
2033,2492,-430,8
2033,2564,-370,8
2033,2655,-446,8
2033,2614,-322,8
2026,2655,-257,8
2027,2527,-322,8
2027,2541,-370,8
2027,2590,-329,8
2027,2681,-419,8
2027,2711,-468,8
